session_id,user_id,date,month,week,source,device,landing_page,pages_viewed,session_duration_sec,bounced,is_new_user,ab_group,converted
S01233,U0875,2024-10-28,2024-10,2024-W44,Social,Mobile,/services,3,93,0,1,,0
S01234,U0876,2024-10-28,2024-10,2024-W44,Organic,Mobile,/pricing,2,206,0,1,,0
S01235,U0877,2024-10-28,2024-10,2024-W44,Social,Desktop,/pricing,4,341,0,1,,0
S01236,U0080,2024-10-29,2024-10,2024-W44,Email,Desktop,/services,6,178,0,0,,0
S01237,U0690,2024-10-29,2024-10,2024-W44,Social,Desktop,/,5,652,0,0,,0
S01238,U0824,2024-10-29,2024-10,2024-W44,Direct,Mobile,/,6,615,0,0,,0
S01239,U0411,2024-10-29,2024-10,2024-W44,Paid,Mobile,/pricing,1,970,0,0,,0
S01240,U0878,2024-10-29,2024-10,2024-W44,Direct,Mobile,/,3,292,0,1,,0
S01241,U0879,2024-10-29,2024-10,2024-W44,Organic,Tablet,/,4,124,0,1,,0
S01242,U0880,2024-10-29,2024-10,2024-W44,Organic,Tablet,/tutors,3,102,0,1,,1
S01243,U0578,2024-10-29,2024-10,2024-W44,Organic,Desktop,/pricing,4,48,0,0,,0
S01244,U0881,2024-10-29,2024-10,2024-W44,Organic,Desktop,/services,4,392,0,1,,0
S01245,U0882,2024-10-29,2024-10,2024-W44,Direct,Desktop,/contact,6,421,0,1,,0
S01246,U0883,2024-10-29,2024-10,2024-W44,Email,Tablet,/,5,340,0,1,,0
S01247,U0884,2024-10-29,2024-10,2024-W44,Direct,Desktop,/services,3,260,0,1,,0
S01248,U0885,2024-10-29,2024-10,2024-W44,Email,Desktop,/services,4,184,0,1,,0
S01249,U0886,2024-10-29,2024-10,2024-W44,Organic,Desktop,/,3,30,0,1,,1
S01250,U0887,2024-10-29,2024-10,2024-W44,Social,Desktop,/,4,155,0,1,,0
S01251,U0888,2024-10-29,2024-10,2024-W44,Organic,Mobile,/,2,197,0,1,,1
S01252,U0889,2024-10-29,2024-10,2024-W44,Organic,Mobile,/pricing,4,66,0,1,,0
S01253,U0890,2024-10-29,2024-10,2024-W44,Organic,Desktop,/pricing,5,39,0,1,,0
S01254,U0891,2024-10-29,2024-10,2024-W44,Direct,Mobile,/about,5,297,0,1,,0
S01255,U0892,2024-10-29,2024-10,2024-W44,Organic,Mobile,/tutors,2,200,0,1,,0
S01256,U0893,2024-10-29,2024-10,2024-W44,Direct,Desktop,/,7,112,0,1,,0
S01257,U0287,2024-10-29,2024-10,2024-W44,Direct,Desktop,/about,2,769,0,0,,0
S01258,U0894,2024-10-29,2024-10,2024-W44,Organic,Tablet,/,2,673,0,1,,0
S01259,U0895,2024-10-29,2024-10,2024-W44,Organic,Mobile,/about,5,152,0,1,,0
S01260,U0896,2024-10-29,2024-10,2024-W44,Social,Tablet,/contact,3,452,0,1,,0
S01261,U0098,2024-10-29,2024-10,2024-W44,Direct,Mobile,/pricing,3,36,0,0,,0
S01262,U0897,2024-10-29,2024-10,2024-W44,Direct,Desktop,/services,5,236,0,1,,0
S01263,U0898,2024-10-29,2024-10,2024-W44,Organic,Desktop,/about,4,306,0,1,,0
S01264,U0899,2024-10-29,2024-10,2024-W44,Direct,Mobile,/services,2,222,0,1,,0
S01265,U0872,2024-10-29,2024-10,2024-W44,Paid,Mobile,/pricing,5,156,0,0,,0
S01266,U0900,2024-10-29,2024-10,2024-W44,Direct,Desktop,/services,4,153,0,1,,0
S01267,U0901,2024-10-29,2024-10,2024-W44,Paid,Desktop,/,5,346,0,1,,0
S01268,U0077,2024-10-29,2024-10,2024-W44,Social,Mobile,/services,8,350,0,0,,0
S01269,U0789,2024-10-29,2024-10,2024-W44,Direct,Mobile,/,3,109,0,0,,0
S01270,U0169,2024-10-29,2024-10,2024-W44,Organic,Mobile,/,2,175,0,0,,0
S01271,U0902,2024-10-29,2024-10,2024-W44,Organic,Desktop,/services,2,259,0,1,,0
S01272,U0903,2024-10-29,2024-10,2024-W44,Paid,Desktop,/pricing,4,235,0,1,,0
S01273,U0904,2024-10-29,2024-10,2024-W44,Organic,Mobile,/services,5,215,0,1,,0
S01274,U0905,2024-10-29,2024-10,2024-W44,Organic,Tablet,/services,2,157,0,1,,0
S01275,U0906,2024-10-29,2024-10,2024-W44,Email,Desktop,/,3,44,0,1,,0
S01276,U0907,2024-10-29,2024-10,2024-W44,Organic,Desktop,/services,2,260,0,1,,0
S01277,U0878,2024-10-29,2024-10,2024-W44,Social,Mobile,/about,3,49,0,0,,0
S01278,U0255,2024-10-29,2024-10,2024-W44,Email,Mobile,/,3,62,0,0,,0
S01279,U0908,2024-10-29,2024-10,2024-W44,Organic,Desktop,/services,6,103,0,1,,1
S01280,U0840,2024-10-30,2024-10,2024-W44,Email,Desktop,/pricing,3,322,0,0,,0
S01281,U0415,2024-10-30,2024-10,2024-W44,Organic,Desktop,/services,5,82,0,0,,0
S01282,U0909,2024-10-30,2024-10,2024-W44,Email,Desktop,/,2,328,0,1,,0
S01283,U0105,2024-10-30,2024-10,2024-W44,Email,Mobile,/,3,358,0,0,,0
S01284,U0013,2024-10-30,2024-10,2024-W44,Email,Desktop,/,3,181,0,0,,1
S01285,U0910,2024-10-30,2024-10,2024-W44,Organic,Desktop,/pricing,1,482,0,1,,0
S01286,U0411,2024-10-30,2024-10,2024-W44,Organic,Tablet,/services,2,103,0,0,,0
S01287,U0911,2024-10-30,2024-10,2024-W44,Email,Mobile,/about,3,499,0,1,,0
S01288,U0912,2024-10-30,2024-10,2024-W44,Email,Desktop,/contact,2,319,0,1,,0
S01289,U0913,2024-10-30,2024-10,2024-W44,Organic,Mobile,/services,4,125,0,1,,1
S01290,U0662,2024-10-30,2024-10,2024-W44,Organic,Desktop,/,8,182,0,0,,0
S01291,U0868,2024-10-30,2024-10,2024-W44,Social,Mobile,/pricing,4,181,0,0,,0
S01292,U0914,2024-10-30,2024-10,2024-W44,Organic,Mobile,/services,3,105,0,1,,0
S01293,U0915,2024-10-30,2024-10,2024-W44,Organic,Tablet,/,2,29,0,1,,0
S01294,U0916,2024-10-30,2024-10,2024-W44,Social,Desktop,/contact,2,255,0,1,,0
S01295,U0917,2024-10-30,2024-10,2024-W44,Organic,Desktop,/,2,580,0,1,,1
S01296,U0918,2024-10-30,2024-10,2024-W44,Social,Desktop,/tutors,3,48,0,1,,0
S01297,U0192,2024-10-30,2024-10,2024-W44,Organic,Desktop,/services,5,130,0,0,,0
S01298,U0919,2024-10-30,2024-10,2024-W44,Direct,Desktop,/tutors,2,141,0,1,,0
S01299,U0920,2024-10-30,2024-10,2024-W44,Organic,Mobile,/,4,179,0,1,,0
S01300,U0921,2024-10-30,2024-10,2024-W44,Email,Desktop,/pricing,6,82,0,1,,0
S01301,U0922,2024-10-30,2024-10,2024-W44,Direct,Desktop,/tutors,2,609,0,1,,0
S01302,U0393,2024-10-30,2024-10,2024-W44,Organic,Mobile,/pricing,2,453,0,0,,0
S01303,U0906,2024-10-30,2024-10,2024-W44,Organic,Desktop,/services,4,660,0,0,,0
S01304,U0822,2024-10-30,2024-10,2024-W44,Social,Desktop,/services,3,97,0,0,,0
S01305,U0392,2024-10-30,2024-10,2024-W44,Paid,Desktop,/about,6,471,0,0,,0
S01306,U0923,2024-10-30,2024-10,2024-W44,Organic,Desktop,/,1,354,0,1,,0
S01307,U0924,2024-10-30,2024-10,2024-W44,Social,Mobile,/tutors,6,444,0,1,,0
S01308,U0925,2024-10-30,2024-10,2024-W44,Direct,Desktop,/contact,2,636,0,1,,0
S01309,U0327,2024-10-30,2024-10,2024-W44,Direct,Mobile,/contact,8,73,0,0,,0
S01310,U0831,2024-10-30,2024-10,2024-W44,Email,Desktop,/services,4,546,0,0,,0
S01311,U0484,2024-10-30,2024-10,2024-W44,Social,Desktop,/about,7,647,0,0,,0
S01312,U0926,2024-10-30,2024-10,2024-W44,Email,Desktop,/services,1,113,0,1,,0
S01313,U0927,2024-10-30,2024-10,2024-W44,Direct,Desktop,/pricing,4,439,0,1,,0
S01314,U0928,2024-10-30,2024-10,2024-W44,Email,Desktop,/,2,285,0,1,,0
S01315,U0929,2024-10-30,2024-10,2024-W44,Organic,Desktop,/,3,2267,0,1,,0
S01316,U0225,2024-10-30,2024-10,2024-W44,Direct,Desktop,/pricing,1,374,0,0,,0
S01317,U0930,2024-10-30,2024-10,2024-W44,Paid,Desktop,/pricing,6,591,0,1,,0
S01318,U0931,2024-10-30,2024-10,2024-W44,Organic,Desktop,/about,6,55,0,1,,0
S01319,U0243,2024-10-30,2024-10,2024-W44,Email,Desktop,/,5,121,0,0,,0
S01320,U0932,2024-10-30,2024-10,2024-W44,Direct,Mobile,/services,6,229,0,1,,0
S01321,U0933,2024-10-30,2024-10,2024-W44,Direct,Desktop,/,4,337,0,1,,1
S01322,U0934,2024-10-30,2024-10,2024-W44,Email,Mobile,/contact,3,273,0,1,,0
S01323,U0935,2024-10-30,2024-10,2024-W44,Email,Tablet,/tutors,1,312,0,1,,0
S01324,U0830,2024-10-30,2024-10,2024-W44,Direct,Desktop,/tutors,2,102,0,0,,0
S01325,U0936,2024-10-30,2024-10,2024-W44,Organic,Desktop,/,4,120,0,1,,0
S01326,U0937,2024-10-30,2024-10,2024-W44,Social,Mobile,/,2,371,0,1,,0
S01327,U0225,2024-10-31,2024-10,2024-W44,Social,Mobile,/pricing,5,203,0,0,,1
S01328,U0938,2024-10-31,2024-10,2024-W44,Social,Mobile,/tutors,3,236,0,1,,0
S01329,U0939,2024-10-31,2024-10,2024-W44,Organic,Mobile,/,2,76,0,1,,0
S01330,U0940,2024-10-31,2024-10,2024-W44,Social,Desktop,/tutors,3,237,0,1,,0
S01331,U0941,2024-10-31,2024-10,2024-W44,Email,Mobile,/services,1,188,0,1,,0
S01332,U0152,2024-10-31,2024-10,2024-W44,Organic,Mobile,/pricing,1,191,0,0,,0
S01333,U0942,2024-10-31,2024-10,2024-W44,Organic,Desktop,/services,1,97,0,1,,0
S01334,U0943,2024-10-31,2024-10,2024-W44,Email,Mobile,/services,4,798,0,1,,0
S01335,U0944,2024-10-31,2024-10,2024-W44,Email,Mobile,/,4,226,0,1,,0
S01336,U0945,2024-10-31,2024-10,2024-W44,Organic,Mobile,/pricing,2,92,0,1,,0
S01337,U0310,2024-10-31,2024-10,2024-W44,Direct,Desktop,/services,6,397,0,0,,0
S01338,U0946,2024-10-31,2024-10,2024-W44,Social,Desktop,/pricing,3,133,0,1,,0
S01339,U0947,2024-10-31,2024-10,2024-W44,Social,Mobile,/,2,104,0,1,,0
S01340,U0948,2024-10-31,2024-10,2024-W44,Organic,Desktop,/contact,4,125,0,1,,0
S01341,U0949,2024-10-31,2024-10,2024-W44,Organic,Mobile,/,5,100,0,1,,0
S01342,U0950,2024-10-31,2024-10,2024-W44,Direct,Desktop,/services,3,38,0,1,,0
S01343,U0951,2024-10-31,2024-10,2024-W44,Organic,Desktop,/services,1,257,0,1,,0
S01344,U0952,2024-10-31,2024-10,2024-W44,Direct,Tablet,/,7,99,0,1,,0
S01345,U0953,2024-10-31,2024-10,2024-W44,Organic,Tablet,/pricing,2,114,0,1,,0
S01346,U0002,2024-10-31,2024-10,2024-W44,Organic,Mobile,/,3,41,0,0,,0
S01347,U0954,2024-10-31,2024-10,2024-W44,Social,Desktop,/,5,71,0,1,,0
S01348,U0955,2024-10-31,2024-10,2024-W44,Social,Desktop,/,1,136,0,1,,0
S01349,U0617,2024-10-31,2024-10,2024-W44,Direct,Mobile,/pricing,5,202,0,0,,0
S01350,U0956,2024-10-31,2024-10,2024-W44,Direct,Tablet,/about,5,217,0,1,,0
S01351,U0957,2024-10-31,2024-10,2024-W44,Direct,Mobile,/tutors,3,52,0,1,,0
S01352,U0958,2024-10-31,2024-10,2024-W44,Organic,Desktop,/contact,1,156,0,1,,0
S01353,U0356,2024-10-31,2024-10,2024-W44,Direct,Desktop,/services,5,264,0,0,,0
S01354,U0907,2024-10-31,2024-10,2024-W44,Organic,Desktop,/tutors,4,79,0,0,,0
S01355,U0959,2024-10-31,2024-10,2024-W44,Direct,Desktop,/services,1,152,0,1,,0
S01356,U0960,2024-10-31,2024-10,2024-W44,Organic,Mobile,/contact,4,82,0,1,,0
S01357,U0215,2024-10-31,2024-10,2024-W44,Direct,Mobile,/services,1,97,0,0,,0
S01358,U0263,2024-10-31,2024-10,2024-W44,Organic,Mobile,/services,8,146,0,0,,0
S01359,U0961,2024-10-31,2024-10,2024-W44,Organic,Desktop,/about,2,504,0,1,,1
S01360,U0962,2024-10-31,2024-10,2024-W44,Organic,Mobile,/services,1,172,0,1,,0
S01361,U0424,2024-10-31,2024-10,2024-W44,Paid,Desktop,/tutors,3,44,0,0,,0
S01362,U0963,2024-10-31,2024-10,2024-W44,Organic,Mobile,/,1,104,0,1,,0
S01363,U0491,2024-10-31,2024-10,2024-W44,Email,Desktop,/pricing,3,735,0,0,,0
S01364,U0964,2024-10-31,2024-10,2024-W44,Direct,Desktop,/,3,114,0,1,,0
S01365,U0463,2024-10-31,2024-10,2024-W44,Direct,Mobile,/,4,319,0,0,,0
S01366,U0965,2024-10-31,2024-10,2024-W44,Organic,Desktop,/pricing,5,177,0,1,,0
S01367,U0966,2024-10-31,2024-10,2024-W44,Social,Desktop,/about,1,66,0,1,,0
S01368,U0175,2024-10-31,2024-10,2024-W44,Organic,Mobile,/pricing,2,67,0,0,,0
S01369,U0077,2024-10-31,2024-10,2024-W44,Social,Mobile,/tutors,3,199,0,0,,0
S01370,U0967,2024-10-31,2024-10,2024-W44,Paid,Desktop,/about,3,101,0,1,,0
S01371,U0968,2024-10-31,2024-10,2024-W44,Direct,Mobile,/services,3,353,0,1,,0
S01372,U0969,2024-11-01,2024-11,2024-W44,Direct,Tablet,/about,5,275,0,1,,1
S01373,U0970,2024-11-01,2024-11,2024-W44,Social,Desktop,/,4,145,0,1,,0
S01374,U0971,2024-11-01,2024-11,2024-W44,Direct,Desktop,/,3,443,0,1,,0
S01375,U0211,2024-11-01,2024-11,2024-W44,Email,Desktop,/about,3,307,0,0,,0
S01376,U0972,2024-11-01,2024-11,2024-W44,Email,Mobile,/pricing,2,218,0,1,,0
S01377,U0973,2024-11-01,2024-11,2024-W44,Email,Desktop,/,4,143,0,1,,0
S01378,U0974,2024-11-01,2024-11,2024-W44,Email,Desktop,/,6,319,0,1,,0
S01379,U0403,2024-11-01,2024-11,2024-W44,Organic,Mobile,/pricing,1,100,0,0,,0
S01380,U0975,2024-11-01,2024-11,2024-W44,Organic,Desktop,/,3,107,0,1,,0
S01381,U0976,2024-11-01,2024-11,2024-W44,Organic,Desktop,/tutors,6,32,0,1,,0
S01382,U0678,2024-11-01,2024-11,2024-W44,Direct,Desktop,/,5,154,0,0,,0
S01383,U0977,2024-11-01,2024-11,2024-W44,Organic,Desktop,/about,1,420,0,1,,0
S01384,U0654,2024-11-01,2024-11,2024-W44,Direct,Tablet,/services,7,41,0,0,,0
S01385,U0865,2024-11-01,2024-11,2024-W44,Direct,Mobile,/,2,88,0,0,,0
S01386,U0978,2024-11-01,2024-11,2024-W44,Organic,Mobile,/,2,130,0,1,,0
S01387,U0979,2024-11-01,2024-11,2024-W44,Direct,Desktop,/tutors,2,173,0,1,,0
S01388,U0980,2024-11-01,2024-11,2024-W44,Organic,Mobile,/about,4,305,0,1,,0
S01389,U0981,2024-11-01,2024-11,2024-W44,Social,Desktop,/,1,179,0,1,,0
S01390,U0046,2024-11-01,2024-11,2024-W44,Direct,Tablet,/tutors,4,74,0,0,,0
S01391,U0982,2024-11-01,2024-11,2024-W44,Direct,Desktop,/about,3,101,0,1,,0
S01392,U0064,2024-11-01,2024-11,2024-W44,Direct,Mobile,/,3,158,0,0,,0
S01393,U0983,2024-11-01,2024-11,2024-W44,Organic,Mobile,/,6,106,0,1,,0
S01394,U0984,2024-11-01,2024-11,2024-W44,Direct,Desktop,/,3,81,0,1,,0
S01395,U0985,2024-11-01,2024-11,2024-W44,Organic,Desktop,/pricing,3,452,0,1,,0
S01396,U0063,2024-11-01,2024-11,2024-W44,Social,Mobile,/tutors,2,197,0,0,,0
S01397,U0986,2024-11-01,2024-11,2024-W44,Organic,Desktop,/,1,61,0,1,,0
S01398,U0987,2024-11-01,2024-11,2024-W44,Organic,Desktop,/,3,327,0,1,,0
S01399,U0988,2024-11-01,2024-11,2024-W44,Direct,Mobile,/tutors,7,70,0,1,,0
S01400,U0989,2024-11-01,2024-11,2024-W44,Social,Desktop,/services,4,413,0,1,,0
S01401,U0990,2024-11-01,2024-11,2024-W44,Organic,Desktop,/,4,125,0,1,,0
S01402,U0991,2024-11-01,2024-11,2024-W44,Organic,Desktop,/,3,75,0,1,,0
S01403,U0992,2024-11-01,2024-11,2024-W44,Direct,Mobile,/,6,321,0,1,,0
S01404,U0993,2024-11-01,2024-11,2024-W44,Paid,Desktop,/pricing,1,97,0,1,,0
S01405,U0994,2024-11-01,2024-11,2024-W44,Email,Mobile,/,3,85,0,1,,0
S01406,U0995,2024-11-01,2024-11,2024-W44,Direct,Mobile,/pricing,3,192,0,1,,0
S01407,U0996,2024-11-01,2024-11,2024-W44,Organic,Tablet,/services,4,295,0,1,,0
S01408,U0997,2024-11-01,2024-11,2024-W44,Email,Mobile,/pricing,1,139,0,1,,0
S01409,U0998,2024-11-01,2024-11,2024-W44,Paid,Mobile,/pricing,6,188,0,1,,0
S01410,U0999,2024-11-01,2024-11,2024-W44,Direct,Mobile,/,3,158,0,1,,0
S01411,U0933,2024-11-01,2024-11,2024-W44,Email,Desktop,/,3,94,0,0,,0
S01412,U1000,2024-11-01,2024-11,2024-W44,Direct,Desktop,/about,1,79,0,1,,0
S01413,U1001,2024-11-01,2024-11,2024-W44,Email,Desktop,/about,5,95,0,1,,0
S01414,U1002,2024-11-01,2024-11,2024-W44,Direct,Desktop,/,8,733,0,1,,0
S01415,U1003,2024-11-01,2024-11,2024-W44,Paid,Desktop,/,3,177,0,1,,1
S01416,U1004,2024-11-01,2024-11,2024-W44,Organic,Desktop,/services,2,131,0,1,,0
S01417,U1005,2024-11-01,2024-11,2024-W44,Organic,Desktop,/pricing,4,283,0,1,,0
S01418,U0581,2024-11-01,2024-11,2024-W44,Paid,Desktop,/pricing,1,131,0,0,,0
S01419,U1006,2024-11-01,2024-11,2024-W44,Social,Mobile,/services,5,183,0,1,,0
S01420,U1007,2024-11-01,2024-11,2024-W44,Social,Desktop,/,2,297,0,1,,0
S01421,U0293,2024-11-01,2024-11,2024-W44,Organic,Mobile,/,4,198,0,0,,0
S01422,U1008,2024-11-01,2024-11,2024-W44,Direct,Desktop,/pricing,3,166,0,1,,0
S01423,U0671,2024-11-01,2024-11,2024-W44,Paid,Desktop,/,2,245,0,0,,0
S01424,U1009,2024-11-01,2024-11,2024-W44,Email,Desktop,/,8,158,0,1,,1
S01425,U0148,2024-11-01,2024-11,2024-W44,Direct,Desktop,/tutors,1,136,0,0,,0
S01426,U1010,2024-11-01,2024-11,2024-W44,Social,Tablet,/pricing,1,243,0,1,,0
S01427,U1011,2024-11-01,2024-11,2024-W44,Direct,Desktop,/about,5,184,0,1,,0
S01428,U1012,2024-11-01,2024-11,2024-W44,Direct,Desktop,/services,5,37,0,1,,1
S01429,U1013,2024-11-01,2024-11,2024-W44,Paid,Mobile,/,6,121,0,1,,0
S01430,U1014,2024-11-01,2024-11,2024-W44,Direct,Tablet,/contact,5,98,0,1,,0
S01431,U1015,2024-11-01,2024-11,2024-W44,Social,Desktop,/services,4,26,0,1,,0
S01432,U1016,2024-11-01,2024-11,2024-W44,Organic,Mobile,/,2,80,0,1,,0
S01433,U1017,2024-11-01,2024-11,2024-W44,Organic,Desktop,/,3,413,0,1,,0
S01434,U0308,2024-11-01,2024-11,2024-W44,Social,Mobile,/about,1,885,0,0,,0
S01435,U1018,2024-11-01,2024-11,2024-W44,Email,Mobile,/,6,53,0,1,,0
S01436,U0427,2024-11-01,2024-11,2024-W44,Organic,Mobile,/services,3,112,0,0,,0
S01437,U0453,2024-11-01,2024-11,2024-W44,Social,Mobile,/contact,5,102,0,0,,0
S01438,U1019,2024-11-01,2024-11,2024-W44,Email,Desktop,/,3,486,0,1,,0
S01439,U1020,2024-11-01,2024-11,2024-W44,Organic,Mobile,/tutors,5,91,0,1,,0
S01440,U1021,2024-11-01,2024-11,2024-W44,Organic,Desktop,/services,1,218,0,1,,0
S01441,U0319,2024-11-01,2024-11,2024-W44,Direct,Desktop,/,1,382,0,0,,0
S01442,U1022,2024-11-01,2024-11,2024-W44,Organic,Desktop,/,3,696,0,1,,0
S01443,U1023,2024-11-01,2024-11,2024-W44,Direct,Mobile,/contact,3,236,0,1,,0
S01444,U0897,2024-11-01,2024-11,2024-W44,Email,Mobile,/tutors,1,645,0,0,,0
S01445,U1024,2024-11-01,2024-11,2024-W44,Direct,Desktop,/pricing,2,285,0,1,,0
S01446,U1025,2024-11-01,2024-11,2024-W44,Email,Mobile,/contact,3,139,0,1,,0
S01447,U1026,2024-11-01,2024-11,2024-W44,Direct,Desktop,/,2,540,0,1,,0
S01448,U1027,2024-11-01,2024-11,2024-W44,Email,Desktop,/about,2,151,0,1,,0
S01449,U1028,2024-11-02,2024-11,2024-W44,Organic,Mobile,/,5,223,0,1,,0
S01450,U0763,2024-11-02,2024-11,2024-W44,Organic,Desktop,/,3,181,0,0,,0
S01451,U1029,2024-11-02,2024-11,2024-W44,Organic,Mobile,/services,2,326,0,1,,0
S01452,U1030,2024-11-02,2024-11,2024-W44,Paid,Mobile,/,3,56,0,1,,0
S01453,U1031,2024-11-02,2024-11,2024-W44,Social,Mobile,/services,5,445,0,1,,0
S01454,U0186,2024-11-02,2024-11,2024-W44,Social,Tablet,/pricing,2,311,0,0,,0
S01455,U1032,2024-11-02,2024-11,2024-W44,Organic,Desktop,/contact,2,507,0,1,,0
S01456,U1033,2024-11-02,2024-11,2024-W44,Email,Desktop,/contact,5,50,0,1,,0
S01457,U1034,2024-11-02,2024-11,2024-W44,Organic,Desktop,/,2,399,0,1,,0
S01458,U1035,2024-11-02,2024-11,2024-W44,Direct,Desktop,/,5,97,0,1,,0
S01459,U1036,2024-11-02,2024-11,2024-W44,Organic,Tablet,/pricing,5,44,0,1,,1
S01460,U1037,2024-11-02,2024-11,2024-W44,Direct,Mobile,/services,3,406,0,1,,0
S01461,U0271,2024-11-02,2024-11,2024-W44,Organic,Desktop,/pricing,3,172,0,0,,0
S01462,U1038,2024-11-02,2024-11,2024-W44,Email,Desktop,/,6,259,0,1,,1
S01463,U0626,2024-11-02,2024-11,2024-W44,Organic,Desktop,/pricing,4,125,0,0,,0
S01464,U1039,2024-11-02,2024-11,2024-W44,Organic,Mobile,/tutors,1,247,0,1,,0
S01465,U1040,2024-11-02,2024-11,2024-W44,Social,Desktop,/services,3,255,0,1,,0
S01466,U1041,2024-11-02,2024-11,2024-W44,Email,Desktop,/tutors,1,36,0,1,,0
S01467,U1042,2024-11-02,2024-11,2024-W44,Organic,Mobile,/services,2,62,0,1,,0
S01468,U1043,2024-11-02,2024-11,2024-W44,Organic,Mobile,/services,2,89,0,1,,0
S01469,U0767,2024-11-02,2024-11,2024-W44,Social,Desktop,/services,3,185,0,0,,0
S01470,U1044,2024-11-02,2024-11,2024-W44,Paid,Desktop,/services,7,1652,0,1,,0
S01471,U1045,2024-11-02,2024-11,2024-W44,Organic,Mobile,/,2,25,0,1,,0
S01472,U1046,2024-11-02,2024-11,2024-W44,Organic,Tablet,/,5,338,0,1,,0
S01473,U1047,2024-11-02,2024-11,2024-W44,Organic,Mobile,/tutors,3,112,0,1,,0
S01474,U1048,2024-11-02,2024-11,2024-W44,Social,Desktop,/about,4,490,0,1,,0
S01475,U1049,2024-11-02,2024-11,2024-W44,Direct,Desktop,/pricing,2,178,0,1,,0
S01476,U1050,2024-11-02,2024-11,2024-W44,Direct,Mobile,/,1,295,0,1,,0
S01477,U0828,2024-11-02,2024-11,2024-W44,Direct,Tablet,/pricing,2,75,0,0,,0
S01478,U1051,2024-11-02,2024-11,2024-W44,Organic,Desktop,/,3,439,0,1,,0
S01479,U1052,2024-11-02,2024-11,2024-W44,Email,Tablet,/tutors,2,101,0,1,,0
S01480,U0858,2024-11-02,2024-11,2024-W44,Direct,Mobile,/,4,397,0,0,,0
S01481,U1053,2024-11-02,2024-11,2024-W44,Organic,Desktop,/services,2,131,0,1,,0
S01482,U1054,2024-11-02,2024-11,2024-W44,Organic,Desktop,/,4,271,0,1,,0
S01483,U1055,2024-11-02,2024-11,2024-W44,Paid,Mobile,/,2,629,0,1,,0
S01484,U1056,2024-11-02,2024-11,2024-W44,Email,Desktop,/contact,5,220,0,1,,0
S01485,U1057,2024-11-02,2024-11,2024-W44,Organic,Desktop,/pricing,4,140,0,1,,0
S01486,U1058,2024-11-02,2024-11,2024-W44,Direct,Desktop,/tutors,1,551,0,1,,0
S01487,U0371,2024-11-02,2024-11,2024-W44,Organic,Desktop,/,2,69,0,0,,0
S01488,U1059,2024-11-02,2024-11,2024-W44,Organic,Mobile,/,3,259,0,1,,0
S01489,U1060,2024-11-02,2024-11,2024-W44,Direct,Tablet,/about,3,102,0,1,,0
S01490,U1061,2024-11-02,2024-11,2024-W44,Direct,Desktop,/about,5,93,0,1,,0
S01491,U1062,2024-11-02,2024-11,2024-W44,Direct,Mobile,/tutors,4,345,0,1,,0
S01492,U0458,2024-11-02,2024-11,2024-W44,Organic,Tablet,/tutors,2,73,0,0,,0
S01493,U1063,2024-11-02,2024-11,2024-W44,Organic,Desktop,/,5,30,0,1,,0
S01494,U1064,2024-11-02,2024-11,2024-W44,Organic,Mobile,/,6,352,0,1,,0
S01495,U0242,2024-11-02,2024-11,2024-W44,Email,Desktop,/pricing,3,913,0,0,,0
S01496,U1065,2024-11-02,2024-11,2024-W44,Direct,Mobile,/,4,784,0,1,,0
S01497,U1066,2024-11-02,2024-11,2024-W44,Organic,Mobile,/tutors,1,107,0,1,,0
S01498,U1067,2024-11-02,2024-11,2024-W44,Email,Mobile,/services,3,218,0,1,,0
S01499,U1068,2024-11-02,2024-11,2024-W44,Social,Mobile,/,1,171,0,1,,0
S01500,U0111,2024-11-02,2024-11,2024-W44,Direct,Mobile,/services,4,717,0,0,,0
S01501,U0411,2024-11-02,2024-11,2024-W44,Email,Mobile,/,4,70,0,0,,0
S01502,U1069,2024-11-02,2024-11,2024-W44,Direct,Desktop,/services,2,141,0,1,,0
S01503,U1070,2024-11-02,2024-11,2024-W44,Email,Desktop,/,5,674,0,1,,0
S01504,U1071,2024-11-02,2024-11,2024-W44,Organic,Desktop,/,1,404,0,1,,0
S01505,U0682,2024-11-02,2024-11,2024-W44,Email,Desktop,/services,4,338,0,0,,0
S01506,U0119,2024-11-02,2024-11,2024-W44,Paid,Mobile,/pricing,3,354,0,0,,1
S01507,U0346,2024-11-02,2024-11,2024-W44,Direct,Mobile,/services,3,334,0,0,,0
S01508,U0181,2024-11-02,2024-11,2024-W44,Organic,Mobile,/pricing,3,591,0,0,,0
S01509,U1072,2024-11-02,2024-11,2024-W44,Direct,Desktop,/,3,142,0,1,,0
S01510,U1073,2024-11-02,2024-11,2024-W44,Email,Mobile,/,1,141,0,1,,0
S01511,U0409,2024-11-02,2024-11,2024-W44,Social,Mobile,/,4,259,0,0,,0
S01512,U1074,2024-11-02,2024-11,2024-W44,Direct,Desktop,/tutors,2,214,0,1,,0
S01513,U1075,2024-11-02,2024-11,2024-W44,Paid,Mobile,/,3,368,0,1,,0
S01514,U0009,2024-11-02,2024-11,2024-W44,Email,Desktop,/,1,753,0,0,,0
S01515,U0706,2024-11-02,2024-11,2024-W44,Organic,Desktop,/,3,399,0,0,,0
S01516,U1031,2024-11-02,2024-11,2024-W44,Direct,Desktop,/pricing,6,261,0,0,,0
